POLICY_MONTH,AGENT_NAME,NUM_POLICIES
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Michelle Garcia,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Alexander Cox,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Richard Humphrey,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Austin Roberts,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Annette Wade,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Paul Kim,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Elizabeth Gonzalez,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Mr. James Cooper,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Jacob Short MD,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Lisa Adams,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Ronald Holland,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Ashley Rodriguez,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Scott Marks,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Jessica Becker,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Anthony Dunn,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Taylor Munoz,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Billy Moreno,1
Sat Apr 30 2022 19:00:00 GMT-0500 (Central Daylight Time),Lawrence Whitehead,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jason Parker,6
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Dean Newman,5
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Ashley Nguyen,4
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Mrs. Karen Peterson MD,4
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Joseph Jones,4
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Henry Oconnell,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Dorothy Henderson,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robert Arnold,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Travis Roth,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Lawrence Whitehead,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),John Jones,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Richard Casey,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Holly Walker,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),James Lopez,3
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),David Novak,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Mark Brown,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robert Fernandez,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Joshua Suarez,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Richard Delacruz,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Helen Price,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michelle Garcia,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),James Jones,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kathy Gutierrez,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jessica Becker,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Caleb Martin,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Lydia Yates,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jordan Gonzalez,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sarah Flowers,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Chelsey Horne,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michael Rowland DVM,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Barbara Ward,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jo Huerta,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jason Carroll,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robert Kim DDS,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michael Johnson,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jason Fuller,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Erin Ramos,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Nicolas Robertson,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robert Jenkins,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jerry Farley,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jasmin Walsh,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sergio Smith,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kelly Fleming,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Justin Ballard,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Loretta Phillips,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Scott Macias,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jamie Brennan,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Ryan Cunningham,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Gabriella Bullock,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Catherine Williams,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Nancy Mayer,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Megan Ortega,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Paige Wood,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Pamela Johnson,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Travis,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Paul Spencer,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Scott Navarro,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Mr. Benjamin Wade,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Brian Lara,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Allison Rodriguez,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robert Brown,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Luis Lee,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kristina Campbell,2
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Reginald Clark,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Benjamin Byrd,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Alexander Anderson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Erin Sanchez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Deanna Maldonado,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Timothy Webster,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Rhonda Peterson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sherry Manning,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Nicholas Alexander,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Victoria Long,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robin Maynard,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Tina Coleman,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Melanie Hardy,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kelly Evans,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Christine Andrews,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Lauren Cooper,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Ethan Miller,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Mr. Ruben Lane,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Larry Arroyo,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Natalie Santos,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Darrell Anderson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Susan Reed,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Carla Frederick,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Brandon Porter,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Laura Wheeler,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Christine Mendoza,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Angela James,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Raymond Wolf,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Holly Peterson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jessica Adams,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Richard Hayes,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Crystal Benjamin,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Stephanie Stewart,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Brian Olson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Holly Ward,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),William Reed,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Rachel Lee,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Marshall,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Dustin Carter,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kristie Knight,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Stacy Bradley,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jessica Robinson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Timothy Harris,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robert Dominguez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Nicole Washington,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Angela Adkins,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michael Henry,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Carrie Martinez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robin Jefferson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),April Fritz,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Rachel Wright,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kyle Stewart,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Cheryl Benjamin,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),David Richardson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Angela Edwards,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Mueller,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Justin Boyd,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Cheryl Peterson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Reynolds,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Micheal Miller,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Peter Rhodes,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Robin Hammond,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Tamara Smith,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Austin Roberts,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Barbara Perez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Thomas Torres,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Alyssa Colon,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Carly Burton,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),David Mitchell,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Angela Lopez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Beth Murillo,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Claudia Copeland,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Matthew Maldonado,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michael Martin,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Barbara Casey,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jonathan Coffey,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Tara Barrera,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Elizabeth Gonzalez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Lori Harrison,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jermaine Rogers,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sarah King,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Mary Thomas,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Donna Bush,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),George Compton,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sheila Rodriguez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Austin George,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Walker,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Susan Parker,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Lisa Black,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Martha Kaufman,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Gabriel Hancock,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michele Mason,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Austin Evans,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jose Brooks,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Holly Rose,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Todd Mack,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Erin Pham,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Ryan Hanna,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Yvonne Luna,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michelle Simpson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Andrea Trevino,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Annette Wade,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Richard Humphrey,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jamie Ward,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Calvin Peterson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),John Evans,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Anthony Fuentes,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sheena Prince,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),David Anderson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Brett Willis,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Allen,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Christopher Thomas,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Lisa Stewart,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Rivera,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Sara Marshall,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Gavin Caldwell,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Benjamin Mays,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Rachel Clark,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Tamara Santos,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Joseph Butler,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Megan Smith,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Aaron Randall,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Debra Dawson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Joshua Nelson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Andrea Lee,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Steven Huang,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Erica Davis MD,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Leonard,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Kristopher Rivera,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Scott Gibson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Alexander Hill,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Laura Williams,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Barbara Sanders,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jill Cook,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Stacey Silva,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Charles Ball,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Shawn Richardson,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Adam Garcia,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Kramer,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Daniel Williams,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Michael Sosa,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Colleen Hill,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),John Sanders,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Chad Washington,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),David Velazquez,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Colleen Adams,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Erika Melton,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Jeremiah Smith,1
Thu Mar 31 2022 19:00:00 GMT-0500 (Central Daylight Time),Daniel Johnson DDS,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Joseph Jones,4
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Erika Melton,4
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Robert Brown,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jason Parker,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jasmin Walsh,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Barbara Perez,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Daisy Martinez,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),John Evans,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Laura Wheeler,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Caleb Martin,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Justin Clark,3
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Matthew Maldonado,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Mary Wagner,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Brian Ward,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Sherry Manning,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Janet Taylor,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Crystal Mcgee,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Daniel Johnson DDS,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Richard Humphrey,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Matthew Coleman,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Michelle Bowers,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Colleen Hill,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Andrea Trevino,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Tamara Santos,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Gabriella Bullock,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Ethan Miller,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Billy Moreno,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jason Fuller,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Barbara Chen,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jessica Adams,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Ryan Hanna,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Michelle Garcia,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Mario Scott,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Matthew Jenkins,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Dana Brock,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Daniel Williams,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jerome Livingston,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Alexander Cox,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Holly Ward,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Erin Ramos,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Andrea Bridges,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Tyler Garcia,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Kim Oliver,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Alyssa Colon,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Sarah King,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jennifer Mueller,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Erica Davis,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jamie Ward,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Paul Spencer,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Lisa Black,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Ryan Cunningham,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Carrie Martinez,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Holly Peterson,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jesse Hamilton,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Tammy Cooper,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Melanie Hardy,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),David Anderson,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Austin Evans,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Allison Rodriguez,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Timothy Harris,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jared Schneider,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Rachel Wright,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Lisa Stewart,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Miss Rhonda Bell,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Brian Adams,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Joseph Tran,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Paul Kim,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Kimberly Pennington,2
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Jonathan Moore,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),William Reed,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Suzanne Miller,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Deanna Maldonado,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Christopher Thomas,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Natalie Santos,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Aaron Johnson,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Calvin Peterson,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Helen Price,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Stacy Bradley,1
Mon Feb 28 2022 18:00:00 GMT-0600 (Central Standard Time),Kenneth Wade,1
